1969,Bad Moon Rising,Rock/Pop,Fogerty| John; REC: Creedence Clearwater Revival
1982,Bad To The Bone,Blues,Thorogood| George; REC: George Thorogood & The Destroyers
1973,Bad, Bad Leroy Brown,Rock/Pop,Croce| Jim; REC: Jim Croce; Frank Sinatra
1949,Bali Ha'i,Musical/Film,Rodgers| R.| & Hammerstein| II| O.; REC: Peggy Lee; Sam Cooke; Frank Sinatra
1961,Ball And Chain,Blues,Thornton| Big Mama; REC: Janis Joplin (Big Brother & the Holding Company); Big Mama Thornton
1958,Ballad Of A Teenage Queen,Country/Bluegrass,Clement| Jack; REC: Johnny Cash
1965,Ballad Of A Thin Man,Rock/Pop,Dylan| Bob; REC: Bob Dylan
1967,Ballad Of Bonnie And Clyde, The,Musical/Film,Murray| M.| & Callander| P.; REC: Georgie Fame
1955,Ballad Of Davy Crockett, The,Country/Bluegrass,Bruns| G.| & Blackburn| T.; REC: Tennessee Ernie Ford; Bill Hayes
1972,Ballad Of El Goodo, The,Rock/Pop,Chilton| A.| & Bell| C.; REC: Big Star
1963,Ballad Of Hollis Brown, The,Blues,Dylan| Bob; REC: Bob Dylan
1962,Ballad Of Ira Hayes, The,Country/Bluegrass,LaFarge| Peter; REC: Johnny Cash; Kinky Friedman
1973,Ballad Of Lucy Jordan, The,Rock/Pop,Silverstein| Shel; REC: Marianne Faithfull
1958,Ballad Of Paladin, The,Country/Bluegrass,Western| J.| Boone| R.| & Rolfe| S.; REC: Johnny Western; Duane Eddy
1991,Ballad Of Peter Pumpkinhead,Rock/Pop,Partridge| Andy; REC: XTC
1978,Ballad Of Sweeney Todd, The,Musical/Film,Sondheim| Stephen; REC: Len Cariou
1960,Ballad Of The Alamo,Country/Bluegrass,Tiomkin| D.| & Webster| P. F.; REC: Marty Robbins
1957,Ballad Of Thunder Road,Country/Bluegrass,Raye| D.| & Mitchum| R.; REC: Robert Mitchum
1968,Ballerina,R & B/Soul,Morrison| Van; REC: Van Morrison
1913,Ballin' The Jack,Musical/Film,Smith| C.| & Burris| J. H.; REC: Prince's Orchestra
1921,Baltimore Buzz,Musical/Film,Blake| E.| & Sissle| N.; REC: Eubie Blake; James P. Johnson; Noble Sissle
1956,Banana Boat Song, The (Day-O),Folk/Roots,Darling| E.| Carey| B.| & Arkin| A.; REC: Harry Belafonte
1998,Bananas (Who You Gonna Call?),Hip-Hop,Queen Latifah| Crapps| G.| Peaks| A.| & Siskind| M.; REC: Queen Latifah
1970,Band Of Gold,R & B/Soul,Dunbar| R.| & Wayne| E.; REC: Freda Payne
1997,Barbie Girl,Dance/Electronica,Dif| R.| Norreen| C.| Nystrom| L.| & Rasted| S.; REC: Velva Blu; Aqua
1976,Barrett's Privateers,Folk/Roots,Rogers| Stan; REC: Stan Rogers
1928,Basin Street Blues,Blues,Williams| Spencer; REC: Louis Armstrong; Sidney Bechet; Benny Goodman
1994,Basket Case,Rock/Pop,Armstrong| Billie Joe; Green Day; REC: Green Day
1984,Basketball,Hip-Hop,Blow| K.| Bralower| J.| Ford| Jr.| R.| Full Force| Moore| J. B.| & Waring| W.; REC: Kurtis Blow
1966,Batman Theme,Musical/Film,Hefti| Neal; REC: Neal Hefti
1991,Batonga,Dance/Electronica,Kidjo| A.| & Hebrail| J.; REC: Angelique Kidjo
1957,Battle Of New Orleans,Country/Bluegrass,Driftwood| Jimmie; REC: Johnny Horton
1953,Baubles, Bangles, And Beads,Jazz,Wright| R. B.| & Forrest| G.; REC: Peggy Lee; Frank Sinatra; Benny Golson
1998,Bawitdaba,Rock/Pop,Kid Rock| Krause| J.| & Schafer| M.; REC: Kid Rock
1986,Bay City,Jazz,Haden| Charlie; REC: Charlie Haden's Quartet West
1960,Be Careful With A Fool,Blues,King| B. B.| & Josea| J.; REC: B. B. King; Johnny Winter
1984,Be In My Video,Rock/Pop,Zappa| Frank; REC: Frank Zappa
1963,Be My Baby,R & B/Soul,Spector| P.| Barry| J.| & Greenwich| E.; REC: The Ronettes
1950,Be My Love,Musical/Film,Brodszky| N.| & Cahn| S.; REC: Mario Lanza
1990,Be My Yoko Ono,Rock/Pop,Page| S.| & Robertson| E.; REC: The Barenaked Ladies
1999,Be There,Dance/Electronica,Tall Paul; REC: Tall Paul
1996,Beads,Jazz,Bley| Carla; REC: Carla Bley Big Band
1916,Beale Street Blues,Blues,Handy| W. C.; REC: Prince's Orchestra; Alberta Hunter; Joe Venuti; Eddie Lang; Mississippi Fred McDowell
1944,Bean And The Boys,Jazz,Hawkins| Coleman; REC: Coleman Hawkins; Bud Powell; Jackie McLean; Barry Harris; Richard Carr; Fats Navarro; James Weidman
1978,Beast Of Burden,R & B/Soul,Jagger| M.| & Richards| K.; REC: The Rolling Stones; Buckwheat Zydeco; The Holmes Brothers; Bette Midler
1982,Beat It,R & B/Soul,Jackson| Michael; REC: Michael Jackson
1940,Beat Me Daddy (Eight To The Bar),Swing,Raye| D.| Prince| H.| & Sheehy| E.; REC: Will Bradley; The Andrews Sisters; Woody Herman; Commander Cody & His Lost Planet Airmen; George Shearing; Glenn Miller
1996,Beats And Pieces,Dance/Electronica,Coldcut; REC: Coldcut; Kid Koala
1918,Beautiful Ohio,Musical/Film,MacDonald| B.| & Earl| M.; REC: Henry Burr
1998,Beautiful Skin,Hip-Hop,Cee-Lo| Khujo| T-Mo| K-Oz| & Love| C.; REC: Goodie Mob
1960,Beauty Is A Rare Thing,Jazz,Coleman| Ornette; REC: Ornette Coleman; Paul Plimley; Dewey Redman; Eric Boeren
1998,Beauty Mark,Rock/Pop,Wainwright| Rufus; REC: Rufus Wainwright
1945,Bebop,Jazz,Gillespie| Dizzy; REC: Dizzy Gillespie; Charlie Parker; Bud Powell; Milt Jackson; John Coltrane; Deborah Brown; Stan Getz; Tito Puente
1956,Be-bop-a-lula,Rock/Pop,Vincent| G.| & Davis| B.; REC: Gene Vincent
1978,Because The Night,Rock/Pop,Smith| P.| & Springsteen| B.; REC: Patti Smith Group; Bruce Springsteen & The E Street Band
1951,Because You're Mine,Musical/Film,Brodszky| N.| & Cahn| S.; REC: Mario Lanza; Nat King Cole
1903,Bedelia,Musical/Film,Jerome| W.| & Schwartz| J.; REC: Billy Murray
1987,Beds Are Burning,Rock/Pop,Garrett| P.| Hirst| R.| & Moginie| J.; REC: Midnight Oil
1990,Been Caught Stealing,Rock/Pop,Farrell| P.| Avery| E.| Navarro| D.| & Perkins| S.; REC: Jane's Addiction
1996,Been There, Done That,Hip-Hop,Dr. Dre| Anderson| S.| & Anderson| J.; REC: Dr. Dre
1939,Beer Barrel Polka,Folk/Roots,Vejvoda| J.| & Brown| L.; REC: The Andrews Sisters
1997,Beetlebum,Rock/Pop,Albarn| D.| Coxon| G.| James| A.| & Rowntree| D.; REC: Blur
1967,Before The Next Teardrop Falls,Country/Bluegrass,Peters| B.| & Keith| V.; REC: Freddy Fender
1935,Begin The Beguine,Jazz,Porter| Cole; REC: Artie Shaw; Frank Sinatra; Art Tatum; The Flamingos; Stan Kenton
1973,Behind Closed Doors,Country/Bluegrass,O'Dell| Kenny; REC: Charlie Rich; Percy Sledge
1937,Bei Mir Bist Du Schon,Swing,Cahn| S.| Chaplin| S.| & Secunda| S.; REC: The Andrews Sisters
1971,Being Green,Jazz,Raposo| Joe; REC: Kermit The Frog; Frank Sinatra; Van Morrison; Stan Kenton
1999,Belfunk,Dance/Electronica,Coe| A.| & May| C.; REC: Sasha & John Digweed
1981,Bellhead,Dance/Electronica,Liquid Liquid; REC: Liquid Liquid
1980,Bellybowl,Folk/Roots,Ferron; REC: Ferron
1997,Bentley's Gonna Sort You Out,Dance/Electronica,March| R.| & Stokes| M.; REC: Bentley Rhythm Ace
1952,Bernie's Tune,Jazz,Leiber| J.| Stoller| M.| & Miller| B.; REC: Gerry Mulligan; Chet Baker; Mel Torme; Gene Krupa; Art Pepper; Stan Kenton; Earl Hines; The Cheers
1941,Besame Mucho,Jazz,Velazquez| C.| & Skylar| S.; REC: The Flamingos; Diana Krall; Bobby Hutcherson; Art Pepper; Jimmy Dorsey
1968,Beside You,R & B/Soul,Morrison| Van; REC: Van Morrison
1964,Bessie's Blues,Jazz,Coltrane| John; REC: John Coltrane; John Abercrombie; Jean-Michel Pilc; Frank Morgan; Alan Skidmore; McCoy Tyner; Roy Haynes; Woody Herman; Conrad Herwig; Chick Corea; Rahsaan Roland Kirk
1977,Best Of My Love,R & B/Soul,White| M.| & McKay| A.; REC: The Emotions; C. J. Lewis; Phoebe Snow
1927,Best Things In Life Are Free, The,Musical/Film,Henderson| R.| De Sylva| B. G.| & Brown| L.; REC: Dinah Shore
1981,Bette Davis Eyes,Rock/Pop,DeShannon| J.| & Weiss| D.; REC: Kim Carnes
1959,Better Get Hit In Yo' Soul,Jazz,Mingus| Charles; REC: Charles Mingus; Woody Herman; Gil Evans; Larry Coryell; Franco D'Andrea
1941,Bewitched (Bothered And Bewildered),Jazz,Rodgers| R.| & Hart| L.; REC: Frank Sinatra; Ruth Brown; Anita O'Day; Rod Stewart
1930,Beyond The Blue Horizon,Musical/Film,Whiting| R.| & Robin| L.; REC: Hugo Winterhalter
1947,Beyond The Sea,Jazz,Trenet| C.| & Lawrence| J.; REC: Bobby Darin
1978,Big Black Car,Rock/Pop,Chilton| Alex; REC: Big Star
1960,Big Boss Man,Blues,Dixon| L| & Smith| A.; REC: Jimmy Reed; Elvis Presley
1995,Big City Blues,Blues,Foley| Sue; REC: Sue Foley
1994,Big City Woman,Blues,Winter| Edgar; REC: Edgar Winter
1988,Big Fun,Dance/Electronica,Saunderson| K.| Forrest| A.| Grey| P.| & Pennington| J.| & ; REC: Inner City
1962,Big Girls Don't Cry,Rock/Pop,Gaudio| B.| & Crewe| B.; REC: The Four Seasons
1999,Big Hat, No Cattle,Country/Bluegrass,Newman| Randy; REC: Randy Newman; The Bellamy Brothers
1959,Big Iron,Country/Bluegrass,Robbins| Marty; REC: Marty Robbins; Johnny Cash; Steve Goodman
1966,Big Joe Mufferaw,Country/Bluegrass,Connors| Stompin' Tom; REC: Stompin' Tom Connors
1996,Big Momma Thang,Hip-Hop,Lil' Kim| Bartos| A.| Harvey| F.| Jones| K.| Lloyd| J.| & Sylvester| J.; REC: Lil' Kim & Jay-Z
1991,Big Ol' Goofy World,Folk/Roots,Prine| John; REC: John Prine
1999,Big Pimpin',Hip-Hop,Jay-Z| Timbaland| Butler| C.| Freeman| B.| & Joshua| K.; REC: Jay-Z
1994,Big Poppa,Hip-Hop,Notorious B. I. G.| The| & The Isley Brothers; REC: The Notorious B. I. G.
1956,Big River,Country/Bluegrass,Cash| Johnny; REC: Johnny Cash
1928,Big Road Blues,Blues,Johnson| Tommy; REC: Tommy Johnson
1928,Big Rock Candy Mountain,Folk/Roots,McClintock| Harry; REC: Burl Ives; Dorsey Burnette
1981,Big Ship,Reggae,McGregor| Freddie; REC: Freddie McGregor
1965,Big Spender,Jazz,Coleman| C.| & Fields| D.; REC: Chita Rivera; Peggy Lee; Shirley Bassey; Missy Elliott; Queen; Diana Ross & The Supremes
1999,Big Three Killed My Baby,Rock/Pop,White| J.| White| M.| & Gillis| S.; REC: The White Stripes
1993,Big Time Sensuality,Dance/Electronica,Bjork| & Hooper| N.; REC: Bjork
1970,Big Yellow Taxi,Rock/Pop,Mitchell| Joni; REC: Joni Mitchell; Bob Dylan; Counting Crows
1967,Bike,Rock/Pop,Barrett| Syd; REC: Pink Floyd; Harvette
1980,Biko,Rock/Pop,Gabriel| Peter; REC: Peter Gabriel
1949,Bilbao Song, The,Jazz,Weill| K.| & Mercer| J.; REC: Lotte Lenya; Gil Evans
1927,Bill,Musical/Film,Kern| J.| Hammerstein| II| O.| & Wodehouse| P. G.; REC: Gogi Grant
1902,Bill Bailey Won't You Please Come Home,Jazz,Cannon| Hughie; REC: Louis Armstrong; Pearl Bailey; Brenda Lee
1982,Billie Jean,R & B/Soul,Jackson| Michael; REC: Michael Jackson
1936,Billie's Blues,Blues,Holiday| Billie; REC: Billie Holiday; Buddy DeFranco; Carmen McRae; John Hicks; Monica Zetterlund; Mary Coughlan; Esther Haynes; Erroll Garner
1999,Bills Bills Bills,R & B/Soul,Beyonce| Briggs| K.| Kandi| Luckett| L.| & Rowland| K; REC: Destiny's Child| Da Brat| Jermaine Dupri| & Lil Bow Wow
1966,Billy Bayou,Country/Bluegrass,Miller| Roger; REC: Roger Miller
1900,Bird In A Gilded Cage, A,Musical/Film,Von Tilzer| H.| & Lamb| A.; REC: Steve Porter
1944,Bird Of Paradise,Jazz,Parker| Charlie; REC: Charlie Parker; Miles Davis; Sadao Watanabe
1968,Bird On The Wire (aka Bird On A Wire),Folk/Roots,Cohen| Leonard; REC: Leonard Cohen; Judy Collins; Fairport Convention
1990,Birdhouse In Your Soul,Rock/Pop,Flansburgh| J.| & Linnell| J.; REC: They Might Be Giants
1971,Birdland,Jazz,Zawinul| J.| & Hendricks| J.; REC: Weather Report; Manhattan Transfer; Maynard Ferguson; Earl Hines; Buddy Rich; Freddie Hubbard; Quincy Jones; Charlie McCoy; String Cheese Incident
1926,Birth Of The Blues, The,Blues,Henderson| R.| De Sylva| B. G.| & Brown| L.; REC: Frank Sinatra; Jack Teagarden; Bing Crosby; Benny Goodman; Louis Prima; Oscar Peterson; Lonnie Johnson; Coleman Hawkins; Hank Snow; Cab Calloway; Louis Armstrong; Stan Kenton
1969,Bitches Brew,Jazz,Davis| Miles; REC: Miles Davis; Eddie Jefferson; Nomeansno; Henry Kaiser
1997,Bittersweet Symphony,Rock/Pop,Ashcroft| R.| Jagger| M.| & Richards| K.; REC: The Verve; The Royal Philharmonic Orchestra
1986,Bizarre Love Triangle,Dance/Electronica,Gilbert| G.| Hook| P.| Morris| S.| & Albrecht| B.; REC: New Order; Frente!
1929,Black And Blue,Jazz,Waller| F.| Razaf| A.| & Brooks| H.; REC: Louis Armstrong; Duke Ellington; Sidney Bechet; Jack Teagarden; Earl Hines; Dinah Washington; Roy Eldridge; Dave Brubeck; Carmen McRae; The Pointer Sisters
1967,Black And Crazy Blues,Jazz,Kirk| Rahsaan Roland; REC: Rahsaan Roland Kirk; Tiziano Tononi; Jessica Williams; Gianni Lenoci Trio
1926,Black Bottom Stomp,Jazz,Morton| Jelly Roll; REC: Jelly Roll Morton; Red Nichols; Elvis Presley; Dick Hyman; Kid Ory; Wynton Marsalis
1985,Black Codes (From The Underground),Jazz,Marsalis| Wynton; REC: Wynton Marsalis
1948,Black Coffee,Jazz,Webster| P. F.| & Burke| S.; REC: Sarah Vaughan; Ruth Brown; Peggy Lee
1976,Black Crow,Rock/Pop,Mitchell| Joni; REC: Joni Mitchell
1971,Black Dog,Rock/Pop,Page| J.| Plant| R.| & Jones| J. P.; REC: Led Zeppelin
1994,Black Ego,Hip-Hop,Digable Planets; REC: Digable Planets
1949,Black Fly Song, The,Folk/Roots,Hemsworth| Wade; REC: Wade Hemsworth
1994,Black Hole Sun,Rock/Pop,Cornell| Chris; REC: Soundgarden
1998,Black Ice,Hip-Hop,Benjamin| A.| Patton| A. A.| K-Oz| & Sheats| D.; REC: Goodie Mob
1968,Black Magic Woman,Blues,Green| Peter; REC: Santana; Dennis Brown; Fleetwood Mac
1973,Black Man Time,Reggae,I-Roy; REC: I-Roy
1976,Black Napkins,Rock/Pop,Zappa| Frank; REC: Frank Zappa
1951,Black Night,Blues,Brown| C.| & Robinson| J. M.; REC: Charles Brown; Bobby "Blue" Bland; Muddy Waters
1956,Black Orchid,Jazz,Tjader| Cal; REC: Cal Tjader; Iguazu; Al McKibbon
1926,Black Snake Moan,Blues,Jefferson| Blind Lemon; REC: Blind Lemon Jefferson
1995,Black Steel,Dance/Electronica,Tricky| Ridenhour| C.| Shocklee| H.| & Sadler| E.; REC: Tricky
1988,Black Steel In The Hour Of Chaos,Hip-Hop,Ridenhour| C.| Shocklee| H.| Shocklee| K.| & Sadler| E.; REC: Public Enemy
1989,Black Velvet,Rock/Pop,Tyson| D.| & Ward| C. J.; REC: Alannah Myles
1969,Blackbird,Rock/Pop,Lennon| J.| & McCartney| P.; REC: The Beatles; Bobby McFerrin
1934,Blame It On My Youth,Jazz,Levant| O.| & Heyman| E.; REC: Nat King Cole; Rosemary Clooney
1999,Bleckentrommel,Dance/Electronica,DJ Tiesto| DJ Montana| & Storm| G.; REC: DJ Tiesto
1995,Blessed,Reggae,Beenie Man| Henton| P.| Jackson| G.| & Morgan| M.; REC: Beenie Man
1973,Blinded By The Light,Rock/Pop,Springsteen| Bruce; REC: Bruce Springsteen; Manfred Mann
1999,Bling Bling,Hip-Hop,B. G.| Baby Mannie Fresh| Juvenile| & Lil' Wayne; REC: B. G.
1983,Blister In The Sun,Rock/Pop,Gano| Gordon; REC: Violent Femmes; DJ Miss Lisa; Guster
1976,Blitzkrieg Bop,Rock/Pop,Ramones| The; REC: The Ramones
1997,Block Rockin' Beats,Dance/Electronica,Rowlands| T.| Simons| E.| & Weaver| J.; REC: The Chemical Brothers
1930,Blood On The Saddle,Country/Bluegrass,Cheetham| Everett; REC: Tex Ritter
1989,Blow At High Dough,Rock/Pop,Downie| G.| Baker| R.| Fay| J.| Langlois| P.| & Sinclair| G.; REC: The Tragically Hip
1934,Blow Gabriel Blow,Jazz,Porter| Cole; REC: Chris Connor; Ethel Merman
1987,Blow Wind Blow,Jazz,Waits| Tom; REC: Tom Waits
1962,Blowin' In The Wind,Folk/Roots,Dylan| Bob; REC: Bob Dylan; Odetta; The Soul Stirrers; T. Rex; Eddie Albert
1959,Blowin' The Blues Away,Jazz,Silver| Horace; REC: Horace Silver; Charles Earland; Dave Young; Dee Dee Bridgewater; Louie Bellson
1971,Blue,Rock/Pop,Mitchell| Joni; REC: Joni Mitchell
1996,Blue,Country/Bluegrass,Mack| Bill; REC: LeAnn Rimes
1963,Blue Bayou,Rock/Pop,Orbison| R.| & Melson| J.; REC: Roy Orbison; Linda Ronstadt
1945,Blue Eyes Crying In The Rain,Country/Bluegrass,Rose| Fred; REC: Willie Nelson; Kitty Wells; Floyd Cramer
1995,Blue Fear,Dance/Electronica,Van Buuren| Armin; REC: Armin Van Buuren
1996,Blue Flowers,Hip-Hop,Kool Keith| & Nakamura| D.; REC: Dr. Octagon
1927,Blue Ghost Blues,Blues,Johnson| Lonnie; REC: Lonnie Johnson; Haunted House; Walter Davis; Mike Bloomfield; Loren MazzaCane Connors
1937,Blue Hawaii,Musical/Film,Rainger| R.| & Robin| L.; REC: Bing Crosby; Elvis Presley
1959,Blue In Green,Jazz,Davis| M.| & Evans| B.; REC: Miles Davis; Bill Evans; Art Farmer; Charlie Haden; Bud Shank; Los Angeles Jazz Quartet; Jorge Pardo; Herbie Mann; John McLaughlin
1991,Blue Lines,Dance/Electronica,Del Naja| R.| Marshall| G.| Brown| J.; Carlton| L.; Geurin| J.; Thaws| A.; & Vowles| A; REC: Massive Attack
1983,Blue Monday,Dance/Electronica,Gilbert| G.| Hook| P.| Morris| S.| & Sumner| B.; REC: New Order
1954,Blue Monk,Jazz,Monk| Thelonius; REC: Thelonious Monk; Art Blakey; Bill Evans; J. J. Johnson; Art Farmer; Dexter Gordon; Carmen McRae; Phil Woods; Miles Davis; McCoy Tyner
1934,Blue Moon,Jazz,Rodgers| R.| & Hart| L.; REC: Elvis Presley; Bob Dylan; Mel Torme; Coleman Hawkins; Rod Stewart
1947,Blue Moon Of Kentucky,Country/Bluegrass,Monroe| Bill; REC: Bill Monroe; Elvis Presley
1972,Blue River,Folk/Roots,Andersen| Eric; REC: Eric Andersen; Rick Danko
1959,Blue Rondo A La Turk,Jazz,Brubeck| Dave; REC: The Dave Brubeck Quartet; Fumiaki Myamoto; Bill Crofut; The Canadian Brass; Uschi Bruning; Turtle Island String Quartet; Quartango; Pat Metheny
1992,Blue Room,Dance/Electronica,Orb| The| & Paterson| A.; REC: The Orb
1926,Blue Room, The,Musical/Film,Rodgers| R.| & Hart| L.; REC: The Melody Sheiks
1956,Blue Seven (Blue 7),Jazz,Rollins| S.; REC: Sonny Rollins; Dakota Suite; Tim Zannes; Jamie Oehlers; Houston Person; Shirley Scott; Glen Hall; Junko Orishi; Don Hearle; Andy Snitzer
1948,Blue Shadows On The Trail,Country/Bluegrass,Daniel| E.| & Lange| J.; REC: The Sons of the Pioneers; Vaughn Monroe; Tex Ritter
1927,Blue Skies,Jazz,Berlin| Irving; REC: Willie Nelson; Ella Fitzgerald; Art Tatum; Tommy Dorsey; Mary Lou Williams; Dinah Washington; Wynton Marsalis
1955,Blue Suede Shoes,Rock/Pop,Perkins| Carl; REC: Carl Perkins; Elvis Presley
1957,Blue Trane,Jazz,Coltrane| John; REC: John Coltrane; Bruce Bennett; Jay Thomas; J. J. Johnson; Cedar Walton; Black & Brown; Archie Shepp; Kenny Werner; Michael Mason; GRP All-Star Big Band; Joe Lee Wilson
1977,Blue Valentines,Jazz,Waits| Tom; REC: Tom Waits
1940,Blueberry Hill,R & B/Soul,Lewis| A.| Stock| L.| & Rose| V.; REC: Fats Domino; Gene Autry; Yellowman
1941,Bluegrass Breakdown,Country/Bluegrass,Monroe| Bill; REC: Bill Monroe & His Bluegrass Boys; Roy Clark; The Kentucky Colonels; Tom Adams; The Dry Branch Fire Squad; Wynn Osborne; Mick Larie; The Lilly Brothers
1930,Blues Before Sunrise,Blues,Carr| L.| & James| E.; REC: Leroy Carr; Elmore James
1960,Blues Connotation,Jazz,Coleman| Ornette; REC: Ornette Coleman; Chick Corea; Bobby McFerrin; Buddy DeFranco; Art Blakey; Renee Rosnes; Eugene Chadbourne
1965,Blues Etude,Jazz,Peterson| Oscar; REC: Oscar Peterson
1989,Blues From A Gun,Rock/Pop,Reid| J.| & Reid| W.; REC: The Jesus & Mary Chain
1941,Blues In The Night,Jazz,Arlen| H.| & Mercer| J.; REC: Ella Fitzgerald; Tony Bennett; Artie Shaw
1958,Blues March,Jazz,Golson| Benny; REC: Benny Golson; Art Farmer; Art Blakey; Blue Mitchell; The Jazztet; Carmell Jones; Cal Tjader; Harmonica Fats; Gene Harris; Phil Upchurch; Max Perkoff; Pete DeLuke; Herbert Joos
1967,Blues On The Corner,Jazz,Tyner| McCoy; REC: McCoy Tyner; Jon Henderson; Ron English; Kirk Lightsey; Avery Sharpe; Tough Young Tenors; Jeff Palmer; Gary Thomas; Roy Haynes; Ken Shepherd; Calvin Keys
1987,Blues Palace,Folk/Roots,Gorka| John; REC: John Gorka
1990,Blues, The,R & B/Soul,Tony! Toni! Toné!; REC: Tony! Toni! Toné!
1955,Bo Diddley,Rock/Pop,Diddley| Bo; REC: Bo Diddley
1924,Bo' Weevil Blues,Blues,Rainey| M.| & Austin| L./Traditional; REC: Ma Rainey; Kokomo Arnold; Bessie Smith
1962,Boa Constrictor,Folk/Roots,Silverstein| Shel; REC: Shel Silverstein; Johnny Cash; Peter| Paul & Mary
1993,Bob,Rock/Pop,Claypool| Les| & Primus; REC: Primus
1930,Body And Soul,Jazz,Heyman| E.| Sour| R.| Eyton| F.| & Green| J.; REC: Billie Holiday; Coleman Hawkins; Ruth Etting; Sarah Vaughan; Louis Armstrong; Art Tatum; Lester Young; Dexter Gordon; Benny Golson
1991,Bohemia,Folk/Roots,Moore| Mae; REC: Mae Moore
1919,Bohemia Rag,Ragtime,Lamb| Joseph; REC: Champagne Charlie Jazz Band
1975,Bohemian Rhapsody,Rock/Pop,Mercury| Freddie; REC: Queen
1929,Bolero,Classical/ Contemporary,Ravel| Maurice; REC: Royal Philharmonic Orchestra; Frank Zappa
1995,Bombshelter Beast,Jazz,Schneider| Maria; REC: Maria Schneider Jazz Orchestra
1992,Bombtrack,Rock/Pop,Rage Against The Machine; REC: Rage Against The Machine
1959,Bonanza Theme,Musical/Film,Livingston| J.| & Evans| R.; REC: Johnny Cash
1949,Bonaparte's Retreat,Country/Bluegrass,King| Pee Wee; REC: Kay Starr; Willie Nelson
1988,Bone Machine,Rock/Pop,Black Francis; REC: The Pixies
1988,Bonin' In The Boneyard,Rock/Pop,Moore| A.| Fisher| N.| & Kahne| D.; REC: Fishbone
1990,Bonita Applebum,Hip-Hop,Tribe Called Quest| A; REC: A Tribe Called Quest
1948,Boogie Chillen,Blues,Hooker| John Lee; REC: John Lee Hooker; Buddy Guy
1977,Boogie Nights,Dance/Electronica,Temperton| Rod; REC: Heatwave
1979,Boogie Wonderland,Dance/Electronica,Lind| J.| & Willis| A.; REC: Earth| Wind & Fire
1941,Boogie Woogie Bugle Boy,Swing,Raye| D.| & Prince| H.; REC: The Andrews Sisters; Bette Midler
1979,Boogie Woogie Dancin' Shoes,Dance/Electronica,Barry| C.| Bjoerklund| M.| Evers| K.| Forsey| K.| & Korduletsch| J. S.; REC: Claudja Barry
1958,Book Of Love,R & B/Soul,Davis| W.| Malone| G.| & Patrick| C.; REC: The Monotones; The Carpenters; The Four Seasons; The Five Satins
1962,Boom Boom,Blues,Hooker| John Lee; REC: John Lee Hooker; The Animals
1999,Boom Boom,Jazz,Brookmeyer| Bob; REC: Bob Brookmeyer's New Art Orchestra
1959,Boom, Boom, Out Goes The Lights,Blues,Lewis| Stan; REC: Little Walter
1995,Boombastic,Reggae,Shaggy| King Floyd III| & Livingston| R.; REC: Shaggy
1963,Boots Of Spanish Leather,Folk/Roots,Dylan| Bob; REC: Bob Dylan
1977,Bop Gun (Endangered Species),R & B/Soul,Clinton| G.| & Collins| B.; REC: Parliament
